2020-12-07 21:12:683 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 17:12:665 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 17:12:393 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> id: products-orderby]
2020-12-08 17:12:475 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 17:12:176 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 17:12:464 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 17:12:524 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 17:12:583 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 17:12:643 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 17:12:665 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //span[@class='price-value-1']]
2020-12-08 17:12:743 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 17:12:117 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 17:12:418 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 17:12:495 INFO  DesktopPage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 17:12:827 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 17:12:142 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> id: products-orderby]
2020-12-08 17:12:213 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 17:12:718 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 17:12:03 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 17:12:70 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 17:12:130 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 17:12:190 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 17:12:211 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //span[@class='price-value-1']]
2020-12-08 17:12:297 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 17:12:377 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //body/div[@id='bar-notification']/div[1]]
